,id,release,release_date,opening_revenue,genre_ids,budget,genres,origin_country,production_companies,production_countries,runtime,belongs_to_collection.id,belongs_to_collection.name,position_in_series,previous_film_release,previous_film_rating,cast_xp_median,cast_xp_sum,cast_rating_max,director_xp,director_rating_median,director_rating_max,writer_xp_median,writer_xp_sum,writer_rating_median,writer_rating_max,production_room,writers_room,sound_room,crew,based_on_novel
285,10069,Stay Alive,2006-03-24,10726406.0,"[27, 9648, 53]",9000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",['US'],"[{'id': 158, 'logo_path': '/6SHlNIype9zmyEMRsBtoueUtLsq.png', 'name': 'Spyglass Entertainment', 'origin_country': 'US'}, {'id': 4022, 'logo_path': '/q6Xts6ztGkTHrY1WfHttlhL3Pfc.png', 'name': 'Wonderland Sound and Vision', 'origin_country': 'US'}, {'id': 915, 'logo_path': '/4neXXpjSJDZPBGBnfWtqysB5htV.png', 'name': 'Hollywood Pictures', 'origin_country': 'US'}, {'id': 1205, 'logo_path': '/wQX3t4qtxm7gBQE3RHuoLghgb73.png', 'name': 'Endgame Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",86,,,1.0,0.0,0.0,5.0,32.0,7.1,4.0,3.0,3.0,4.0,4.0,3.0,3.0,20.0,2.0,5.0,74.0,0.0
286,9762,Step Up,2006-08-11,20659573.0,"[10402, 18, 10749, 80]",12000000,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}]",['US'],"[{'id': 74192, 'logo_path': None, 'name': 'Eketahuna LLC', 'origin_country': ''}, {'id': 9195, 'logo_path': '/geK5QOBsXIPGHutKwXtYjMUyYSG.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}, {'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}, {'id': 2378, 'logo_path': '/5xDJwLbyyt8IXuRAsR7kVibLDYF.png', 'name': 'Offspring Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",104,86092.0,Step Up Collection,1.0,0.0,0.0,5.0,43.0,8.615,12.0,6.1,6.651,8.0,8.0,6.513,6.526,9.0,3.0,4.0,31.0,0.0
287,10115,Stick It,2006-04-21,10803610.0,"[35, 18]",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",['US'],"[{'id': 62367, 'logo_path': None, 'name': 'Kaltenbach Pictures', 'origin_country': ''}, {'id': 158, 'logo_path': '/6SHlNIype9zmyEMRsBtoueUtLsq.png', 'name': 'Spyglass Entertainment', 'origin_country': 'US'}, {'id': 9195, 'logo_path': '/geK5QOBsXIPGHutKwXtYjMUyYSG.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",105,,,1.0,0.0,0.0,31.0,158.0,10.0,7.0,6.2,6.809,7.0,7.0,6.2,6.809,11.0,1.0,1.0,30.0,0.0
288,1262,Stranger Than Fiction,2006-09-09,13411093.0,"[35, 18, 14, 10749]",30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",['US'],"[{'id': 1973, 'logo_path': None, 'name': 'Three Strange Angels', 'origin_country': 'GB'}, {'id': 771, 'logo_path': '/fQpEeXgCVsXQkVVFMMjrrkOFja3.png', 'name': 'Mandate Pictures', 'origin_country': 'US'}, {'id': 181992, 'logo_path': None, 'name': 'Mandate International', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",113,,,1.0,0.0,0.0,37.0,232.0,10.0,7.0,4.9,7.326,0.0,0.0,0.0,0.0,15.0,1.0,20.0,88.0,0.0
289,1452,Superman Returns,2006-06-28,52535096.0,"[878, 28, 12]",223000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",['US'],"[{'id': 429, 'logo_path': '/2Tc1P3Ac8M479naPp1kYT3izLS5.png', 'name': 'DC', 'origin_country': 'US'}, {'id': 923, 'logo_path': '/8M99Dkt23MjQMTTWukq4m5XsEuo.png', 'name': 'Legendary Pictures', 'origin_country': 'US'}, {'id': 9168, 'logo_path': '/hQNXrYIuyLRxMSBuGHk0GX7CCBS.png', 'name': 'Bad Hat Harry Productions', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 16774, 'logo_path': None, 'name': 'Peters Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",154,8537.0,Superman Collection,5.0,6914.0,4.562,28.0,144.0,10.0,16.0,6.5,8.2,26.0,108.0,6.5,8.2,35.0,7.0,24.0,239.0,0.0
290,12763,Take the Lead,2006-03-17,12775000.0,"[18, 35, 10402]",30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",['US'],"[{'id': 12, 'logo_path': '/2ycs64eqV5rqKYHyQK0GVoKGvfX.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 54512, 'logo_path': None, 'name': 'Tiara Blu Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",108,,,1.0,0.0,0.0,41.5,158.0,10.0,2.0,4.75,6.5,4.0,4.0,6.3,6.7,9.0,1.0,2.0,17.0,0.0
291,9718,Talladega Nights: The Ballad of Ricky Bobby,2006-08-04,47042215.0,[35],72500000,"[{'id': 35, 'name': 'Comedy'}]",['US'],"[{'id': 10105, 'logo_path': '/bN4tiAS8oNlHhIqq66KBPQ1Ekqh.png', 'name': 'Apatow Productions', 'origin_country': 'US'}, {'id': 748, 'logo_path': None, 'name': 'Mosaic Media Group', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",108,,,1.0,0.0,0.0,42.0,176.0,10.0,4.0,6.3045,6.709,3.5,7.0,6.6,6.709,32.0,2.0,21.0,190.0,0.0
292,9906,The Ant Bully,2006-07-28,8432465.0,"[14, 12, 16, 35, 10751]",50000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",['US'],"[{'id': 89136, 'logo_path': '/5w19JCYpAshGGSIh1fTgwswl4DC.png', 'name': 'DNA Productions', 'origin_country': ''}, {'id': 4171, 'logo_path': '/ip8rzankhLLhJGGkvfCirfUM26d.png', 'name': 'Playtone', 'origin_country': 'US'}, {'id': 923, 'logo_path': '/8M99Dkt23MjQMTTWukq4m5XsEuo.png', 'name': 'Legendary Pictures', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",88,,,1.0,0.0,0.0,59.0,272.0,10.0,30.0,6.003,10.0,16.0,32.0,6.003,10.0,18.0,3.0,23.0,82.0,0.0
293,9957,The Benchwarmers,2006-04-07,19656429.0,[35],33000000,"[{'id': 35, 'name': 'Comedy'}]",['US'],"[{'id': 497, 'logo_path': '/wmxHM7w6JxbPwaopC6Sl4QSG2uH.png', 'name': 'Revolution Studios', 'origin_country': 'US'}, {'id': 878, 'logo_path': '/e2AZdsQdkhN0qJhoN4TMYiVPLyb.png', 'name': 'Happy Madison Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",85,632730.0,The Benchwarmers Collection,1.0,0.0,0.0,35.0,130.0,8.071,9.0,5.9,6.638,5.0,10.0,6.0,6.651,23.0,2.0,18.0,129.0,0.0
294,9676,The Black Dahlia,2006-09-15,10005895.0,"[80, 53, 18]",50000000,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",['US'],"[{'id': 4700, 'logo_path': '/A32wmjrs9Psf4zw0uaixF0GXfxq.png', 'name': 'The Linson Company', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 2982, 'logo_path': None, 'name': 'Signature Pictures', 'origin_country': 'US'}, {'id': 10885, 'logo_path': None, 'name': 'Equity Pictures Medienfonds GmbH & Co. KG III', 'origin_country': ''}, {'id': 342, 'logo_path': '/kZ99mxyNvNgyAFjm7rcl9vfYmU8.png', 'name': 'Davis Films', 'origin_country': 'FR'}, {'id': 1020, 'logo_path': '/kuUIHNwMec4dwOLghDhhZJzHZTd.png', 'name': 'Millennium Media', 'origin_country': 'US'}, {'id': 925, 'logo_path': '/dIb9hjXNOkgxu4kBWdIdK8nM4w.png', 'name': 'Nu Image', 'origin_country': 'US'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",121,,,1.0,0.0,0.0,21.0,108.0,10.0,65.0,6.1,8.165,4.5,9.0,5.7,7.796,25.0,2.0,19.0,99.0,1.0
295,9767,The Break-Up,2006-06-01,39172785.0,"[10749, 35]",52000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",['US'],"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 748, 'logo_path': None, 'name': 'Mosaic Media Group', 'origin_country': 'US'}, {'id': 2796, 'logo_path': None, 'name': 'Wild West Picture Show Productions', 'origin_country': 'US'}, {'id': 6814, 'logo_path': '/nMG1p9n6X4rhTyvvFJiOeciwIKU.png', 'name': 'United International Pictures', 'origin_country': 'GB'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}]",106,,,1.0,0.0,0.0,26.0,186.0,9.0,9.0,5.6,7.6,1.5,3.0,6.852,6.852,44.0,5.0,37.0,204.0,0.0
296,9954,The Covenant,2006-09-07,8852458.0,"[14, 27, 12, 28]",20000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",['US'],"[{'id': 3287, 'logo_path': '/bz6GbCQQXGNE56LTW9dwgksW0Iw.png', 'name': 'Screen Gems', 'origin_country': 'US'}, {'id': 126, 'logo_path': '/kADPanRDkKTxncPXXVahvHPUvCj.png', 'name': 'Lakeshore Entertainment', 'origin_country': 'US'}, {'id': 2876, 'logo_path': None, 'name': 'Sandstorm Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",97,,,1.0,0.0,0.0,2.5,13.0,7.11,26.0,5.94,10.0,34.0,34.0,5.1,5.8,17.0,1.0,20.0,94.0,0.0
297,591,The Da Vinci Code,2006-05-17,77073388.0,"[53, 9648]",125000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",['US'],"[{'id': 23, 'logo_path': '/bJOFo2ufq7iFC1F4qZm8aLxF5aS.png', 'name': 'Imagine Entertainment', 'origin_country': 'US'}, {'id': 8253, 'logo_path': None, 'name': 'Skylark Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",149,115776.0,Robert Langdon Collection,1.0,0.0,0.0,55.0,239.0,10.0,54.0,6.3,7.858,9.0,18.0,6.591,7.858,48.0,2.0,32.0,291.0,1.0
298,1422,The Departed,2006-10-04,26887467.0,"[18, 53, 80]",90000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",['US'],"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 81, 'logo_path': '/8wOfUhA7vwU2gbPjQy7Vv3EiF0o.png', 'name': 'Plan B Entertainment', 'origin_country': 'US'}, {'id': 7380, 'logo_path': None, 'name': 'Initial Entertainment Group', 'origin_country': 'US'}, {'id': 829, 'logo_path': '/aXqwCvJSCDbTclkxAYfsT1l4Dsa.png', 'name': 'Vertigo Entertainment', 'origin_country': 'US'}, {'id': 5552, 'logo_path': '/wdtjT9x5OG7nLusPctACI3i7Im2.png', 'name': 'Media Asia Films', 'origin_country': 'HK'}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",151,,,1.0,0.0,0.0,47.0,355.0,10.0,90.0,6.75,8.7,17.0,37.0,6.2,7.8,9.0,3.0,15.0,87.0,0.0
299,350,The Devil Wears Prada,2006-06-29,27537244.0,"[18, 35]",35000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",['US'],"[{'id': 711, 'logo_path': '/tEiIH5QesdheJmDAqQwvtN60727.png', 'name': 'Fox 2000 Pictures', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 412, 'logo_path': None, 'name': 'Wendy Finerman Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",109,1314623.0,The Devil Wears Prada Collection,1.0,0.0,0.0,13.0,149.0,10.0,8.0,5.3,6.0,4.0,4.0,5.75,5.8,7.0,2.0,18.0,62.0,1.0
300,9615,The Fast and the Furious: Tokyo Drift,2006-06-03,23973840.0,"[28, 80, 18, 53]",85000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",['US'],"[{'id': 103453, 'logo_path': None, 'name': 'MP Munich Pape Filmproductions', 'origin_country': 'DE'}, {'id': 333, 'logo_path': '/5xUJfzPZ8jWJUDzYtIeuPO4qPIa.png', 'name': 'Original Film', 'origin_country': 'US'}, {'id': 7295, 'logo_path': '/62E1B91PxZw8q4KNkge5Qemo7EM.png', 'name': 'Relativity Media', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 5896, 'logo_path': None, 'name': 'Cine Bazar', 'origin_country': 'JP'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",104,9485.0,The Fast and the Furious Collection,3.0,1094.0,6.5,7.0,36.0,8.2,8.0,6.364,6.8,8.0,16.0,5.92,7.0,10.0,2.0,17.0,102.0,0.0
301,1381,The Fountain,2006-11-22,3768702.0,"[18, 12, 878, 10749]",35000000,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",['US'],"[{'id': 508, 'logo_path': '/7cxRWzi4LsVm4Utfpr1hfARNurT.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 7503, 'logo_path': '/3K8wbNkTn7O4wX89ucnp1ZYR1XF.png', 'name': 'Protozoa Pictures', 'origin_country': 'US'}, {'id': 10104, 'logo_path': '/wRn5HnYMGeJHmItRypgOZOC6gwY.png', 'name': 'New Regency Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",96,,,1.0,0.0,0.0,57.0,268.0,9.0,17.0,5.5,8.019,34.0,34.0,5.5,8.019,10.0,3.0,10.0,93.0,0.0
302,1247,The Good Shepherd,2006-12-11,9912110.0,"[18, 53, 36]",85000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}]",['US'],"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 10210, 'logo_path': '/gHaNnHd4LjNAoAG5aJthVrdAjZo.png', 'name': 'Morgan Creek Entertainment', 'origin_country': 'US'}, {'id': 11391, 'logo_path': '/t6m0uRTzaFHCsvEpikENE0PWJGb.png', 'name': 'Tribeca Productions', 'origin_country': 'US'}, {'id': 70, 'logo_path': '/ueaENQkPcy8rlr5fGZVBXKOhlBh.png', 'name': 'American Zoetrope', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",167,,,1.0,0.0,0.0,32.0,194.0,10.0,22.0,6.327500000000001,7.9,14.0,14.0,6.35,8.5,13.0,1.0,4.0,35.0,0.0
303,1975,The Grudge 2,2006-10-12,20825300.0,"[27, 53]",20000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","['US', 'JP']","[{'id': 768, 'logo_path': None, 'name': 'Ghost House Pictures', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 181992, 'logo_path': None, 'name': 'Mandate International', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",102,1974.0,The Grudge Collection,2.0,720.0,5.9,9.0,64.0,8.0,30.0,5.9,7.3,15.5,31.0,5.9,7.3,14.0,2.0,1.0,30.0,0.0
304,4643,The Guardian,2006-09-28,18006064.0,"[28, 12, 18]",10000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",['US'],"[{'id': 9195, 'logo_path': '/geK5QOBsXIPGHutKwXtYjMUyYSG.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}, {'id': 10157, 'logo_path': '/iMTZBY3vbW1PMKbdVh50j1Z21WU.png', 'name': 'Beacon Pictures', 'origin_country': 'US'}, {'id': 1836, 'logo_path': None, 'name': 'Contrafilm', 'origin_country': 'US'}, {'id': 1838, 'logo_path': None, 'name': 'Firm Films', 'origin_country': ''}, {'id': 15763, 'logo_path': None, 'name': 'Eyetronics', 'origin_country': ''}, {'id': 1835, 'logo_path': None, 'name': 'A School Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",139,,,1.0,0.0,0.0,14.0,112.0,10.0,33.0,5.9,8.0,2.0,2.0,5.568,5.568,41.0,1.0,25.0,177.0,0.0
305,642075,The Guardian,2006-09-04,18006064.0,[],0,[],['US'],[],[],90,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
306,9792,The Hills Have Eyes,2006-03-10,15708512.0,"[27, 53]",15000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",['US'],"[{'id': 43, 'logo_path': '/4RgIPr55kBakgupWkzdDxqXJEqr.png', 'name': 'Fox Searchlight Pictures', 'origin_country': 'US'}, {'id': 1600, 'logo_path': None, 'name': 'Craven-Maddalena Films', 'origin_country': ''}, {'id': 445, 'logo_path': None, 'name': 'Major Studio Partners', 'origin_country': 'US'}, {'id': 444, 'logo_path': None, 'name': 'Dune Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",107,8918.0,The Hills Have Eyes (Reboot) Collection,1.0,0.0,0.0,14.0,126.0,8.348,10.0,5.2,6.9,10.0,178.0,5.7,8.5,21.0,4.0,27.0,136.0,0.0
307,8618,The History Boys,2006-10-02,100803.0,[18],4000000,"[{'id': 18, 'name': 'Drama'}]","['GB', 'US']","[{'id': 284, 'logo_path': '/6a26if3IKy7mlrQuGHHVp6ufQtF.png', 'name': 'DNA Films', 'origin_country': 'GB'}, {'id': 288, 'logo_path': '/aW0IpM9d4Zjj978EqgDVSxXXhTj.png', 'name': 'BBC Film', 'origin_country': 'GB'}, {'id': 2452, 'logo_path': '/6CLoZ59fLPG7UyxQtGTqRevjf58.png', 'name': 'UK Film Council', 'origin_country': 'GB'}, {'id': 3324, 'logo_path': '/dqT3yOTlfJRmtvk52Ccd1O6dZ0A.png', 'name': 'BBC', 'origin_country': 'GB'}, {'id': 43, 'logo_path': '/4RgIPr55kBakgupWkzdDxqXJEqr.png', 'name': 'Fox Searchlight Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",109,,,1.0,0.0,0.0,5.0,66.0,8.8,6.0,6.3,6.9,70.0,70.0,3.0,7.0,11.0,2.0,1.0,21.0,0.0
308,9903,The Hoax,2006-10-14,1501000.0,"[35, 18]",25000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",['US'],"[{'id': 2448, 'logo_path': None, 'name': 'Yari Film Group', 'origin_country': ''}, {'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}, {'id': 1557, 'logo_path': '/ccz9bqCu3jSFKbPFnfWmjAKZLBL.png', 'name': 'The Mark Gordon Company', 'origin_country': 'US'}, {'id': 12260, 'logo_path': None, 'name': 'Bob Yari Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",116,,,1.0,0.0,0.0,49.0,239.0,10.0,43.0,6.2,10.0,1.5,3.0,5.9,6.7,14.0,2.0,3.0,49.0,0.0
309,1581,The Holiday,2006-12-08,12778913.0,"[35, 10749]",85000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",['US'],"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 7295, 'logo_path': '/62E1B91PxZw8q4KNkge5Qemo7EM.png', 'name': 'Relativity Media', 'origin_country': 'US'}, {'id': 735, 'logo_path': None, 'name': 'Waverly Films', 'origin_country': 'US'}, {'id': 20475, 'logo_path': None, 'name': 'GH One', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",136,,,1.0,0.0,0.0,35.0,294.0,10.0,22.0,6.25,7.2,22.0,22.0,6.25,7.2,9.0,1.0,7.0,44.0,0.0
310,1491,The Illusionist,2006-08-18,927956.0,"[14, 18, 53, 10749]",16500000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",['US'],"[{'id': 52740, 'logo_path': None, 'name': 'Contagious Entertainment', 'origin_country': 'US'}, {'id': 1187, 'logo_path': None, 'name': 'Michael London Productions', 'origin_country': 'US'}, {'id': 55369, 'logo_path': None, 'name': 'Koppelman-Levien', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",110,,,1.0,0.0,0.0,28.0,139.0,10.0,2.0,5.304,5.304,1.5,3.0,5.304,5.304,19.0,2.0,17.0,67.0,0.0
311,2044,The Lake House,2006-06-16,13616196.0,"[18, 9648, 10749]",40000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",['US'],"[{'id': 829, 'logo_path': '/aXqwCvJSCDbTclkxAYfsT1l4Dsa.png', 'name': 'Vertigo Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",99,,,1.0,0.0,0.0,43.0,296.0,10.0,33.0,6.2,10.0,4.0,14.0,6.25,7.4,7.0,3.0,4.0,53.0,0.0
312,1523,The Last King of Scotland,2006-01-12,142899.0,[18],6000000,"[{'id': 18, 'name': 'Drama'}]","['DE', 'GB']","[{'id': 43, 'logo_path': '/4RgIPr55kBakgupWkzdDxqXJEqr.png', 'name': 'Fox Searchlight Pictures', 'origin_country': 'US'}, {'id': 245, 'logo_path': '/9oyhlRJFKrGPmhbRseNbuD9H6dN.png', 'name': 'Cowboy Films', 'origin_country': 'GB'}, {'id': 284, 'logo_path': '/6a26if3IKy7mlrQuGHHVp6ufQtF.png', 'name': 'DNA Films', 'origin_country': 'GB'}, {'id': 698, 'logo_path': None, 'name': 'Scottish Screen', 'origin_country': 'GB'}, {'id': 2452, 'logo_path': '/6CLoZ59fLPG7UyxQtGTqRevjf58.png', 'name': 'UK Film Council', 'origin_country': 'GB'}, {'id': 6705, 'logo_path': '/e8EXNSfwr5E9d3TR8dHKbQnQK4W.png', 'name': 'Film4 Productions', 'origin_country': 'GB'}, {'id': 20369, 'logo_path': None, 'name': 'Slate Films', 'origin_country': ''}, {'id': 20370, 'logo_path': None, 'name': 'Tatfilm', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",123,,,1.0,0.0,0.0,17.0,116.0,8.5,12.0,6.25,9.0,6.5,13.0,5.7,7.0,12.0,3.0,3.0,43.0,1.0
313,7511,The Last Kiss,2006-09-10,4627989.0,"[35, 18, 10749]",20000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",['US'],"[{'id': 126, 'logo_path': '/kADPanRDkKTxncPXXVahvHPUvCj.png', 'name': 'Lakeshore Entertainment', 'origin_country': 'US'}, {'id': 7, 'logo_path': '/vru2SssLX3FPhnKZGtYw00pVIS9.png', 'name': 'DreamWorks Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",115,,,1.0,0.0,0.0,11.0,54.0,10.0,3.0,6.0,6.0,13.0,26.0,6.0,10.0,19.0,2.0,23.0,92.0,0.0
314,8975,The Marine,2006-10-13,7138774.0,[28],20000000,"[{'id': 28, 'name': 'Action'}]",['US'],"[{'id': 4024, 'logo_path': None, 'name': 'Pacific Film and Television Commission', 'origin_country': 'AU'}, {'id': 10339, 'logo_path': '/dU7bjpBabgAd6R8INdVAyCjQ70w.png', 'name': 'WWE Studios', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",92,166373.0,The Marine Collection,1.0,0.0,0.0,5.0,116.0,10.0,0.0,0.0,0.0,9.5,19.0,4.6,6.8,5.0,3.0,14.0,117.0,0.0
